eps_mode,variant,scope,signal_wide,allow_extended,eps_gate,core_mode,allow_entry_volume_gap,allow_without_volume_confirm,geometry_mode,allow_clear_geometry_failure,geometry_caution_hard_filter,freshness_mode,allow_freshness_missing,buy_point_mode,allow_below_candidate_buy_point,industry_cover,research_order,proximity_reorder,max_picks,rule_count,weeks,valid_weeks,picks,median_week_avg_latest_return_pct,p25_week_avg_latest_return_pct,p75_week_avg_latest_return_pct,min_week_avg_latest_return_pct,max_week_avg_latest_return_pct,median_worst_pick_return_pct,min_worst_pick_return_pct,pick_top5_precision,pick_bottom5_precision_bad,pick_stop_rate,top3_coverage,top5_coverage,gain5_coverage,bottom3_exposure_vs_slots,bottom5_exposure_vs_slots,stop_exposure_vs_all_stops,rank_weighted_week_return_median,rank_weighted_week_return_min,rank_weighted_week_return_max,baseline_variant,baseline_weeks,candidate_weeks,overlap_weeks,missed_baseline_weeks,missed_baseline_avg_return_pct,missed_baseline_median_return_pct,missed_baseline_stop_weeks,overlap_avg_return_delta_pct,overlap_median_return_delta_pct,weeks_intuitive,valid_return_weeks,missing_path_weeks,positive_weeks,negative_weeks,flat_weeks,positive_week_rate,negative_week_rate,weeks_with_less_than_3_picks,final_equity_proxy,total_return_pct_proxy,non_actionable_picks,extended_picks,clear_geometry_picks,freshness_missing_picks,below_candidate_buy_point_picks,total_picks,non_actionable_pick_rate,extended_pick_rate,clear_geometry_pick_rate,freshness_missing_pick_rate,below_candidate_buy_point_pick_rate,backtest_engine,initial_capital,stop_loss_pct,input_picks,requested_symbols,loaded_symbols,final_value,total_return_pct,max_drawdown_pct,trade_events,stop_events,rebalance_events,start_date,end_date
with_eps,sk_act_epspass_coreentryloose_freshstrict_bpallow_geomallow_ind_prox_top1,act,False,False,pass25,coreentryloose,True,False,geomallow,True,False,freshstrict,False,bpallow,True,True,prox,True,1,7,42,23,42,15.840868,8.220803499999999,28.2397245,-11.40476,193.529095,15.840868,-11.40476,0.11904761904761904,0.16666666666666666,0.16666666666666666,0.015873015873015872,0.024390243902439025,0.024390243902439025,0.023809523809523808,0.03414634146341464,0.01217391304347826,1.0472105,-11.404760000000001,193.529095,skill_industry_eps_known,40,42,40,0,,,0,3.2373910227272744,0.546532,42,23,19,22,1,0,0.9565217391304348,0.043478260869565216,23,271147.70738510106,2611.4770738510106,0,0,4,0,0,42,0.0,0.0,0.09523809523809523,0.0,0.0,backtrader,10000.0,8.0,42,39,22,15045.445599999997,50.45445599999998,-10.02242202299577,61,1,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_coreentryloose_freshstrict_bpallow_geomallow_ind_prox_top2,act,False,False,pass25,coreentryloose,True,False,geomallow,True,False,freshstrict,False,bpallow,True,True,prox,True,2,7,42,31,75,17.678896,9.15057,28.260428750000003,-6.076832,138.763797,15.840868,-11.40476,0.14666666666666667,0.18666666666666668,0.16,0.03968253968253968,0.05365853658536585,0.05365853658536585,0.07142857142857142,0.06829268292682927,0.020869565217391306,11.3034893,-7.1424176,138.763797,skill_industry_eps_known,40,42,40,0,,,0,-0.7910974107142847,0.0,42,31,11,30,1,0,0.967741935483871,0.03225806451612903,31,916620.1810099119,9066.201810099119,0,0,8,0,0,75,0.0,0.0,0.10666666666666667,0.0,0.0,backtrader,10000.0,8.0,75,71,43,14379.927599999995,43.799275999999956,-12.643052177588354,98,5,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_coreentryloose_freshstrict_bpallow_geomallow_ind_prox_top3,act,False,False,pass25,coreentryloose,True,False,geomallow,True,False,freshstrict,False,bpallow,True,True,prox,True,3,6,42,31,101,16.886840666666668,10.805623666666666,38.4196905,-6.076832,138.763797,10.051789,-11.40476,0.13861386138613863,0.1782178217821782,0.1485148514851485,0.06349206349206349,0.06829268292682927,0.06829268292682927,0.0873015873015873,0.08780487804878048,0.02608695652173913,12.775208966666668,-7.1424176,138.763797,skill_industry_eps_known,40,42,40,0,,,0,-0.33292035119047625,0.0,42,31,11,30,1,0,0.967741935483871,0.03225806451612903,7,1440164.9349500672,14301.649349500673,0,0,13,0,0,101,0.0,0.0,0.12871287128712872,0.0,0.0,backtrader,10000.0,8.0,101,94,60,13816.5656,38.16565599999999,-11.260884151487605,121,4,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_coreentryloose_freshstrict_bpallow_geomallow_noind_def_top1,act,False,False,pass25,coreentryloose,True,False,geomallow,True,False,freshstrict,False,bpallow,True,False,def,False,1,5,42,23,42,15.840868,8.3882385,28.2397245,-0.748904,193.529095,15.840868,-0.748904,0.11904761904761904,0.16666666666666666,0.16666666666666666,0.015873015873015872,0.024390243902439025,0.024390243902439025,0.023809523809523808,0.03414634146341464,0.01217391304347826,1.0472105,-0.748904,193.529095,skill_industry_eps_known,40,42,40,0,,,0,3.7871476136363644,1.1777992499999992,42,23,19,22,1,0,0.9565217391304348,0.043478260869565216,23,276360.59025813505,2663.6059025813506,0,0,4,0,0,42,0.0,0.0,0.09523809523809523,0.0,0.0,backtrader,10000.0,8.0,42,39,22,12781.89,27.818900000000003,-11.631921851749183,60,1,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_coreentryloose_freshstrict_bpallow_geomallow_noind_def_top2,act,False,False,pass25,coreentryloose,True,False,geomallow,True,False,freshstrict,False,bpallow,True,False,def,False,2,5,42,31,78,17.678896,9.8201635,28.260428750000003,-4.2633275,138.763797,15.840868,-7.777751,0.14102564102564102,0.19230769230769232,0.16666666666666666,0.03968253968253968,0.05365853658536585,0.05365853658536585,0.07142857142857142,0.07317073170731707,0.022608695652173914,11.527693600000001,-3.5604427999999997,138.763797,skill_industry_eps_known,40,42,40,0,,,0,-0.4395176249999998,0.0,42,31,11,30,1,0,0.967741935483871,0.03225806451612903,31,982423.8154490471,9724.238154490471,0,0,9,0,0,78,0.0,0.0,0.11538461538461539,0.0,0.0,backtrader,10000.0,8.0,78,73,44,13267.839999999995,32.678399999999954,-8.030530718910523,92,2,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_coreentryloose_freshstrict_bpallow_geomallow_noind_def_top3,act,False,False,pass25,coreentryloose,True,False,geomallow,True,False,freshstrict,False,bpallow,True,False,def,False,3,4,42,31,106,17.239395000000002,11.098844416666665,38.4196905,-6.643805,138.763797,10.066756,-11.40476,0.1320754716981132,0.16981132075471697,0.16037735849056603,0.06349206349206349,0.06829268292682927,0.06829268292682927,0.07936507936507936,0.08780487804878048,0.029565217391304348,12.775208966666668,-4.8678289999999995,138.763797,skill_industry_eps_known,40,42,40,0,,,0,0.3487767857142857,0.0,42,31,11,30,1,0,0.967741935483871,0.03225806451612903,6,1460932.816066479,14509.32816066479,0,0,16,0,0,106,0.0,0.0,0.1509433962264151,0.0,0.0,backtrader,10000.0,8.0,106,97,61,14507.176,45.07176,-10.507609219886904,113,5,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_coreentryloose_freshstrict_bpallow_geomallow_noind_prox_top1,act,False,False,pass25,coreentryloose,True,False,geomallow,True,False,freshstrict,False,bpallow,True,False,prox,True,1,6,42,23,42,15.840868,8.220803499999999,28.2397245,-11.40476,193.529095,15.840868,-11.40476,0.11904761904761904,0.16666666666666666,0.16666666666666666,0.015873015873015872,0.024390243902439025,0.024390243902439025,0.023809523809523808,0.03414634146341464,0.01217391304347826,1.0472105,-11.404760000000001,193.529095,skill_industry_eps_known,40,42,40,0,,,0,3.2373910227272744,0.546532,42,23,19,22,1,0,0.9565217391304348,0.043478260869565216,23,271147.70738510106,2611.4770738510106,0,0,4,0,0,42,0.0,0.0,0.09523809523809523,0.0,0.0,backtrader,10000.0,8.0,42,39,22,15045.445599999997,50.45445599999998,-10.02242202299577,61,1,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_coreentryloose_freshstrict_bpallow_geomallow_noind_prox_top2,act,False,False,pass25,coreentryloose,True,False,geomallow,True,False,freshstrict,False,bpallow,True,False,prox,True,2,6,42,31,78,17.678896,9.8201635,28.260428750000003,-9.591255499999999,138.763797,15.840868,-11.40476,0.14102564102564102,0.19230769230769232,0.16666666666666666,0.03968253968253968,0.05365853658536585,0.05365853658536585,0.07142857142857142,0.07317073170731707,0.022608695652173914,11.527693600000001,-9.953956400000001,138.763797,skill_industry_eps_known,40,42,40,0,,,0,-0.6818070714285712,0.0,42,31,11,30,1,0,0.967741935483871,0.03225806451612903,31,968366.3196842711,9583.663196842712,0,0,9,0,0,78,0.0,0.0,0.11538461538461539,0.0,0.0,backtrader,10000.0,8.0,78,73,44,13613.121999999998,36.13121999999998,-8.030530718910523,94,2,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_coreentryloose_freshstrict_bpallow_geomallow_noind_prox_top3,act,False,False,pass25,coreentryloose,True,False,geomallow,True,False,freshstrict,False,bpallow,True,False,prox,True,3,5,42,31,106,17.678896,11.098844416666665,38.4196905,-6.6438049999999995,138.763797,10.066756,-11.40476,0.1320754716981132,0.16981132075471697,0.16037735849056603,0.06349206349206349,0.06829268292682927,0.06829268292682927,0.07936507936507936,0.08780487804878048,0.029565217391304348,12.775208966666668,-8.419781000000002,138.763797,skill_industry_eps_known,40,42,40,0,,,0,0.43586397619047607,0.0,42,31,11,30,1,0,0.967741935483871,0.03225806451612903,6,1491890.7482613514,14818.907482613515,0,0,16,0,0,106,0.0,0.0,0.1509433962264151,0.0,0.0,backtrader,10000.0,8.0,106,96,59,14812.975999999999,48.129759999999976,-11.213619995847846,114,5,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_coreentryloose_freshallow_bpstrict_geomallow_ind_def_top1,act,False,False,pass25,coreentryloose,True,False,geomallow,True,False,freshallow,True,bpstrict,False,True,def,False,1,6,42,23,42,15.840868,8.3882385,28.2397245,-0.748904,193.529095,15.840868,-0.748904,0.11904761904761904,0.16666666666666666,0.16666666666666666,0.015873015873015872,0.024390243902439025,0.024390243902439025,0.023809523809523808,0.03414634146341464,0.01217391304347826,1.0472105,-0.748904,193.529095,skill_industry_eps_known,40,42,40,0,,,0,3.7871476136363644,1.1777992499999992,42,23,19,22,1,0,0.9565217391304348,0.043478260869565216,23,276360.59025813505,2663.6059025813506,0,0,4,0,0,42,0.0,0.0,0.09523809523809523,0.0,0.0,backtrader,10000.0,8.0,42,39,22,12781.89,27.818900000000003,-11.631921851749183,60,1,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_coreentryloose_freshallow_bpstrict_geomallow_ind_def_top2,act,False,False,pass25,coreentryloose,True,False,geomallow,True,False,freshallow,True,bpstrict,False,True,def,False,2,6,42,31,75,17.678896,9.15057,28.260428750000003,-4.2633275,138.763797,15.840868,-7.777751,0.14666666666666667,0.18666666666666668,0.16,0.03968253968253968,0.05365853658536585,0.05365853658536585,0.07142857142857142,0.06829268292682927,0.020869565217391306,11.3034893,-3.5604427999999997,138.763797,skill_industry_eps_known,40,42,40,0,,,0,-0.701449107142856,0.0,42,31,11,30,1,0,0.967741935483871,0.03225806451612903,31,923267.7637866928,9132.677637866927,0,0,8,0,0,75,0.0,0.0,0.10666666666666667,0.0,0.0,backtrader,10000.0,8.0,75,72,44,15502.7148,55.02714799999999,-12.643052177588354,96,4,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_coreentryloose_freshallow_bpstrict_geomallow_ind_def_top3,act,False,False,pass25,coreentryloose,True,False,geomallow,True,False,freshallow,True,bpstrict,False,True,def,False,3,5,42,31,101,16.886840666666668,10.805623666666666,38.4196905,-4.2633275,138.763797,10.051789,-11.182424,0.13861386138613863,0.1782178217821782,0.1485148514851485,0.06349206349206349,0.06829268292682927,0.06829268292682927,0.0873015873015873,0.08780487804878048,0.02608695652173913,12.775208966666668,-3.5604427999999997,138.763797,skill_industry_eps_known,40,42,40,0,,,0,-0.2681523333333334,0.0,42,31,11,30,1,0,0.967741935483871,0.03225806451612903,7,1440164.9349500672,14301.649349500673,0,0,13,0,0,101,0.0,0.0,0.12871287128712872,0.0,0.0,backtrader,10000.0,8.0,101,94,60,14517.36,45.173600000000015,-11.25934405975666,118,3,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_coreentryloose_freshallow_bpstrict_geomallow_ind_prox_top1,act,False,False,pass25,coreentryloose,True,False,geomallow,True,False,freshallow,True,bpstrict,False,True,prox,True,1,7,42,23,42,15.840868,8.220803499999999,28.2397245,-11.40476,193.529095,15.840868,-11.40476,0.11904761904761904,0.16666666666666666,0.16666666666666666,0.015873015873015872,0.024390243902439025,0.024390243902439025,0.023809523809523808,0.03414634146341464,0.01217391304347826,1.0472105,-11.404760000000001,193.529095,skill_industry_eps_known,40,42,40,0,,,0,3.2373910227272744,0.546532,42,23,19,22,1,0,0.9565217391304348,0.043478260869565216,23,271147.70738510106,2611.4770738510106,0,0,4,0,0,42,0.0,0.0,0.09523809523809523,0.0,0.0,backtrader,10000.0,8.0,42,39,22,15045.445599999997,50.45445599999998,-10.02242202299577,61,1,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_coreentryloose_freshallow_bpstrict_geomallow_ind_prox_top2,act,False,False,pass25,coreentryloose,True,False,geomallow,True,False,freshallow,True,bpstrict,False,True,prox,True,2,7,42,31,75,17.678896,9.15057,28.260428750000003,-6.076832,138.763797,15.840868,-11.40476,0.14666666666666667,0.18666666666666668,0.16,0.03968253968253968,0.05365853658536585,0.05365853658536585,0.07142857142857142,0.06829268292682927,0.020869565217391306,11.3034893,-7.1424176,138.763797,skill_industry_eps_known,40,42,40,0,,,0,-0.7910974107142847,0.0,42,31,11,30,1,0,0.967741935483871,0.03225806451612903,31,916620.1810099119,9066.201810099119,0,0,8,0,0,75,0.0,0.0,0.10666666666666667,0.0,0.0,backtrader,10000.0,8.0,75,71,43,14379.927599999995,43.799275999999956,-12.643052177588354,98,5,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_coreentryloose_freshallow_bpstrict_geomallow_ind_prox_top3,act,False,False,pass25,coreentryloose,True,False,geomallow,True,False,freshallow,True,bpstrict,False,True,prox,True,3,6,42,31,101,16.886840666666668,10.805623666666666,38.4196905,-6.076832,138.763797,10.051789,-11.40476,0.13861386138613863,0.1782178217821782,0.1485148514851485,0.06349206349206349,0.06829268292682927,0.06829268292682927,0.0873015873015873,0.08780487804878048,0.02608695652173913,12.775208966666668,-7.1424176,138.763797,skill_industry_eps_known,40,42,40,0,,,0,-0.33292035119047625,0.0,42,31,11,30,1,0,0.967741935483871,0.03225806451612903,7,1440164.9349500672,14301.649349500673,0,0,13,0,0,101,0.0,0.0,0.12871287128712872,0.0,0.0,backtrader,10000.0,8.0,101,94,60,13816.5656,38.16565599999999,-11.260884151487605,121,4,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_coreentryloose_freshallow_bpstrict_geomallow_noind_def_top1,act,False,False,pass25,coreentryloose,True,False,geomallow,True,False,freshallow,True,bpstrict,False,False,def,False,1,5,42,23,42,15.840868,8.3882385,28.2397245,-0.748904,193.529095,15.840868,-0.748904,0.11904761904761904,0.16666666666666666,0.16666666666666666,0.015873015873015872,0.024390243902439025,0.024390243902439025,0.023809523809523808,0.03414634146341464,0.01217391304347826,1.0472105,-0.748904,193.529095,skill_industry_eps_known,40,42,40,0,,,0,3.7871476136363644,1.1777992499999992,42,23,19,22,1,0,0.9565217391304348,0.043478260869565216,23,276360.59025813505,2663.6059025813506,0,0,4,0,0,42,0.0,0.0,0.09523809523809523,0.0,0.0,backtrader,10000.0,8.0,42,39,22,12781.89,27.818900000000003,-11.631921851749183,60,1,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_coreentryloose_freshallow_bpstrict_geomallow_noind_def_top2,act,False,False,pass25,coreentryloose,True,False,geomallow,True,False,freshallow,True,bpstrict,False,False,def,False,2,5,42,31,78,17.678896,9.8201635,28.260428750000003,-4.2633275,138.763797,15.840868,-7.777751,0.14102564102564102,0.19230769230769232,0.16666666666666666,0.03968253968253968,0.05365853658536585,0.05365853658536585,0.07142857142857142,0.07317073170731707,0.022608695652173914,11.527693600000001,-3.5604427999999997,138.763797,skill_industry_eps_known,40,42,40,0,,,0,-0.4395176249999998,0.0,42,31,11,30,1,0,0.967741935483871,0.03225806451612903,31,982423.8154490471,9724.238154490471,0,0,9,0,0,78,0.0,0.0,0.11538461538461539,0.0,0.0,backtrader,10000.0,8.0,78,73,44,13267.839999999995,32.678399999999954,-8.030530718910523,92,2,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_coreentryloose_freshallow_bpstrict_geomallow_noind_def_top3,act,False,False,pass25,coreentryloose,True,False,geomallow,True,False,freshallow,True,bpstrict,False,False,def,False,3,4,42,31,106,17.239395000000002,11.098844416666665,38.4196905,-6.643805,138.763797,10.066756,-11.40476,0.1320754716981132,0.16981132075471697,0.16037735849056603,0.06349206349206349,0.06829268292682927,0.06829268292682927,0.07936507936507936,0.08780487804878048,0.029565217391304348,12.775208966666668,-4.8678289999999995,138.763797,skill_industry_eps_known,40,42,40,0,,,0,0.3487767857142857,0.0,42,31,11,30,1,0,0.967741935483871,0.03225806451612903,6,1460932.816066479,14509.32816066479,0,0,16,0,0,106,0.0,0.0,0.1509433962264151,0.0,0.0,backtrader,10000.0,8.0,106,97,61,14507.176,45.07176,-10.507609219886904,113,5,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_coreentryloose_freshallow_bpstrict_geomallow_noind_prox_top1,act,False,False,pass25,coreentryloose,True,False,geomallow,True,False,freshallow,True,bpstrict,False,False,prox,True,1,6,42,23,42,15.840868,8.220803499999999,28.2397245,-11.40476,193.529095,15.840868,-11.40476,0.11904761904761904,0.16666666666666666,0.16666666666666666,0.015873015873015872,0.024390243902439025,0.024390243902439025,0.023809523809523808,0.03414634146341464,0.01217391304347826,1.0472105,-11.404760000000001,193.529095,skill_industry_eps_known,40,42,40,0,,,0,3.2373910227272744,0.546532,42,23,19,22,1,0,0.9565217391304348,0.043478260869565216,23,271147.70738510106,2611.4770738510106,0,0,4,0,0,42,0.0,0.0,0.09523809523809523,0.0,0.0,backtrader,10000.0,8.0,42,39,22,15045.445599999997,50.45445599999998,-10.02242202299577,61,1,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_coreentryloose_freshallow_bpstrict_geomallow_noind_prox_top2,act,False,False,pass25,coreentryloose,True,False,geomallow,True,False,freshallow,True,bpstrict,False,False,prox,True,2,6,42,31,78,17.678896,9.8201635,28.260428750000003,-9.591255499999999,138.763797,15.840868,-11.40476,0.14102564102564102,0.19230769230769232,0.16666666666666666,0.03968253968253968,0.05365853658536585,0.05365853658536585,0.07142857142857142,0.07317073170731707,0.022608695652173914,11.527693600000001,-9.953956400000001,138.763797,skill_industry_eps_known,40,42,40,0,,,0,-0.6818070714285712,0.0,42,31,11,30,1,0,0.967741935483871,0.03225806451612903,31,968366.3196842711,9583.663196842712,0,0,9,0,0,78,0.0,0.0,0.11538461538461539,0.0,0.0,backtrader,10000.0,8.0,78,73,44,13613.121999999998,36.13121999999998,-8.030530718910523,94,2,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_coreentryloose_freshallow_bpstrict_geomallow_noind_prox_top3,act,False,False,pass25,coreentryloose,True,False,geomallow,True,False,freshallow,True,bpstrict,False,False,prox,True,3,5,42,31,106,17.678896,11.098844416666665,38.4196905,-6.6438049999999995,138.763797,10.066756,-11.40476,0.1320754716981132,0.16981132075471697,0.16037735849056603,0.06349206349206349,0.06829268292682927,0.06829268292682927,0.07936507936507936,0.08780487804878048,0.029565217391304348,12.775208966666668,-8.419781000000002,138.763797,skill_industry_eps_known,40,42,40,0,,,0,0.43586397619047607,0.0,42,31,11,30,1,0,0.967741935483871,0.03225806451612903,6,1491890.7482613514,14818.907482613515,0,0,16,0,0,106,0.0,0.0,0.1509433962264151,0.0,0.0,backtrader,10000.0,8.0,106,96,59,14812.975999999999,48.129759999999976,-11.213619995847846,114,5,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_coreentryloose_freshallow_bpallow_geomallow_ind_def_top1,act,False,False,pass25,coreentryloose,True,False,geomallow,True,False,freshallow,True,bpallow,True,True,def,False,1,7,42,23,42,15.840868,8.3882385,28.2397245,-0.748904,193.529095,15.840868,-0.748904,0.11904761904761904,0.16666666666666666,0.16666666666666666,0.015873015873015872,0.024390243902439025,0.024390243902439025,0.023809523809523808,0.03414634146341464,0.01217391304347826,1.0472105,-0.748904,193.529095,skill_industry_eps_known,40,42,40,0,,,0,3.7871476136363644,1.1777992499999992,42,23,19,22,1,0,0.9565217391304348,0.043478260869565216,23,276360.59025813505,2663.6059025813506,0,0,4,0,0,42,0.0,0.0,0.09523809523809523,0.0,0.0,backtrader,10000.0,8.0,42,39,22,12781.89,27.818900000000003,-11.631921851749183,60,1,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_coreentryloose_freshallow_bpallow_geomallow_ind_def_top2,act,False,False,pass25,coreentryloose,True,False,geomallow,True,False,freshallow,True,bpallow,True,True,def,False,2,7,42,31,75,17.678896,9.15057,28.260428750000003,-4.2633275,138.763797,15.840868,-7.777751,0.14666666666666667,0.18666666666666668,0.16,0.03968253968253968,0.05365853658536585,0.05365853658536585,0.07142857142857142,0.06829268292682927,0.020869565217391306,11.3034893,-3.5604427999999997,138.763797,skill_industry_eps_known,40,42,40,0,,,0,-0.701449107142856,0.0,42,31,11,30,1,0,0.967741935483871,0.03225806451612903,31,923267.7637866928,9132.677637866927,0,0,8,0,0,75,0.0,0.0,0.10666666666666667,0.0,0.0,backtrader,10000.0,8.0,75,72,44,15502.7148,55.02714799999999,-12.643052177588354,96,4,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_coreentryloose_freshallow_bpallow_geomallow_ind_def_top3,act,False,False,pass25,coreentryloose,True,False,geomallow,True,False,freshallow,True,bpallow,True,True,def,False,3,6,42,31,101,16.886840666666668,10.805623666666666,38.4196905,-4.2633275,138.763797,10.051789,-11.182424,0.13861386138613863,0.1782178217821782,0.1485148514851485,0.06349206349206349,0.06829268292682927,0.06829268292682927,0.0873015873015873,0.08780487804878048,0.02608695652173913,12.775208966666668,-3.5604427999999997,138.763797,skill_industry_eps_known,40,42,40,0,,,0,-0.2681523333333334,0.0,42,31,11,30,1,0,0.967741935483871,0.03225806451612903,7,1440164.9349500672,14301.649349500673,0,0,13,0,0,101,0.0,0.0,0.12871287128712872,0.0,0.0,backtrader,10000.0,8.0,101,94,60,14517.36,45.173600000000015,-11.25934405975666,118,3,42,2025-10-10,2026-08-21
